sk	M	a	lng	mx
3633	1	1.06991646308287	34	-7.69795280912094
3635	1	1.15336361855258	122	-3.4900732721863
3636	10	1.08228191377125	77	-7.07586374821514
3638	100	1.18097481231142	142	-0.467971665449837
3639	10	1.14338336662762	124	-2.84241541234683
3641	100	1.02995685892974	27	-7.89742791692754
3642	10	1.09127834296447	101	-5.40409709414804
3643	100	1.02078340502333	20	-7.95527046252312
3645	100	1.01693861786316	19	-7.97000850567278
3646	1000	1.0331777080033	55	-7.65225230135793
3648	10	1.03025209580177	54	-7.65167802536838
3649	1	1.08429170048472	99	-5.19123933769867
3653	100	1.07926826807734	94	-5.427134108181
3656	1	1.02686684879158	51	-7.61027526000272
3660	100	1.07134373415576	84	-5.90640116466463
3669	100	1.03559276381257	49	-7.4510762699533
3670	10	1.05164217164526	61	-6.96607134832337
3671	1	1.06716723135888	70	-6.44363393963255
3672	1000	1.12837864236388	96	-3.77385635200209
3676	1000	1.05937634561405	60	-6.88658060025966
3678	100	1.05348949883811	54	-7.10897829744463
3681	1000	1.09435898408388	70	-5.89826820803382
3682	1000	1.1082562139074	75	-5.41538128606329
3686	1000	1.18078614317389	102	-2.60130645012152
3687	1000	1.06960359798021	53	-6.94311833647947
3688	10	1.0246814405102	24	-7.8601754181855
3690	1	1.04900534922246	40	-7.49035314290713
3692	100	1.19777019933476	104	-2.41918548253046
3693	1	1.17236170707585	90	-3.56961340074578
3696	100	1.0172002139781	13	-7.96805235656878
3700	1000	1.25516503756747	124	-0.823483361882429
3704	1	1.01425967663999	9	-7.99774554841904
3706	10	1.05085689038685	32	-7.5988443656581
3707	1000	1.09774330332652	48	-6.60300165573532
3708	100	1.07153880693207	39	-7.21475129833375
3709	1000	1.01175508209885	7	-8.00723260597307
3712	10	1.2495930257668	114	-2.15996361150968
3713	10	1.09816351966788	44	-6.71789060502883
3714	1	1.16743590452091	73	-5.00759113303976
3715	100	1.09546658895989	42	-6.83342637537481
3718	1000	1.30470297162849	142	-0.20441458572909
3719	100	1.01726061627608	10	-7.98391040923816
3720	1	1.02134260606116	12	-7.96169459927159
3725	100	1.01570820603786	7	-7.99833351319046
3728	10	1.04174656609906	15	-7.85503608481005
3730	100	1.04041501762444	13	-7.87987980690019
3737	1000	1.08173622273198	24	-7.60382319000474
3738	1000	1.05179438963957	14	-7.86416228115755
3739	1000	1.03422520031054	8	-7.95895748246295
3740	1	1.01927284671539	4	-8.00907055449508
3741	10	1.0308154579232	7	-7.97302025150219
3742	100	1.08401219665295	29	-7.56599075675463
3743	100	1.0071352872768	1	-8.02629272336445
3744	1	1.09796839227193	44	-7.3182033071836
3747	100	1.07449972855794	34	-7.57801072907247
3748	1	1.00969999220029	2	-8.02234216645377
3750	10	1.05937104463357	30	-7.70281577292782
3753	100	1.01242791266782	4	-8.01648885293196
3755	1	1.01986752844035	9	-7.98644074654418
3756	1	1.12940396827664	87	-5.09595995833745
3757	1	1.17907993239331	124	-2.80105381380646
3759	1000	1.01911899308108	11	-7.98673029597343
3760	100	1.07865551599537	59	-6.77243161933934
3761	10	1.22712322068446	149	-0.175907758341331
3768	100	1.13317190614831	98	-4.67445101868765
3770	10	1.05014183190522	43	-7.37522863448855
3774	10	1.04371346507521	37	-7.51396453753118
3776	100	1.08775200572066	59	-6.41829465322083
3777	100	1.0782478040707	52	-6.71452234871676
3779	100	1.14117370496424	98	-4.9212625549747
3781	1	1.10454016012342	67	-6.16002216460675
3783	1	1.04387285468142	30	-7.59196417491089
3786	100	1.087674878523	49	-6.83120120650057
3788	100	1.2227673609704	132	-1.35358514304507
3790	1	1.09069012065161	47	-6.95575895948473
3793	10	1.04627587534956	22	-7.73369368421366
3794	100	1.17369068873563	100	-4.54680434682465
3796	10	1.10146351475371	53	-6.9898347479263
3802	10	1.17288070414094	100	-4.10113469477264
3803	10	1.09909574553871	62	-7.16384284006453
3805	100	1.02606766664801	8	-7.97479809189387
3808	1	1.00792018820498	1	-8.02397193949191
3811	100	1.07685594072311	63	-7.27233015543297
3815	1000	1.12458949447252	90	-4.4728168287497
3816	10	1.07192035513523	66	-6.75103476615942
3819	1000	1.02827401286189	33	-7.88501063649677
3823	1	1.0512362187167	58	-6.97367423287929
3825	10	1.07611191087419	68	-5.89888290156781
3827	100	1.07356124447081	66	-5.983103460139
3829	1	1.09196880998662	73	-5.28353719475193
3831	100	1.06602590894292	59	-6.32402551147593
3833	1	1.10593423331197	76	-4.93450047204071
3836	10	1.23479506062717	179	-0.0237004253649789
3837	1	1.04909943842936	46	-7.0351248995421
3839	1	1.01863006211198	31	-7.80860202084164
3841	1	1.03305040555315	36	-7.51502878563411
3846	1000	1.01979543886093	24	-7.84346941273504
3848	10	1.16006169288382	95	-4.64753587525206
3850	1000	1.04131611319472	28	-7.56506275281721
3851	1000	1.11013438911918	50	-6.24936957608832
3852	1	1.13256545023484	62	-5.81293324004276
3853	10	1.08627168324144	38	-6.87598287713803
3858	1000	1.10440984294314	37	-6.89408541779921
3859	1	1.03548037454633	16	-7.84006366303828
3860	10	1.02012601883992	10	-7.96339884853993
3863	10	1.02058686852475	8	-7.98163530634709
3865	10	1.07541412313701	20	-7.6148935415364
3866	10	1.02002848743425	6	-7.99711537455813
3868	1000	1.14619586859621	66	-6.8639016810692
3869	1	1.08127418062559	19	-7.66713436224632
3870	10	1.10852702743334	31	-7.41771514904925
3871	1000	1.12013653890291	46	-7.28753888564515
3872	10	1.08472140420966	21	-7.68176985142894
3876	100	1.09134555018111	50	-7.56007810563618
3879	10	1.10592497857521	99	-6.20700016016
3880	1	1.01717000490889	3	-8.01577165644559
3882	1000	1.08382765908309	97	-6.25257806274029
3884	1	1.15588990490171	162	-0.839800140565692
3885	10	1.07842088929544	106	-5.74813825973589
3886	100	1.01940328551472	16	-7.97857599805827
3888	100	1.08658618546181	127	-4.6467130436041
3891	1000	1.11424780352504	147	-2.60430030329878
3892	10	1.09362701867373	136	-3.91520353359587
3893	10	1.03821267772409	77	-6.90611356221537
3895	100	1.0954635015358	136	-3.78806734065239
3903	1000	1.14153669591638	147	-1.0819279449055
3906	100	1.06210977365919	92	-5.97750794663525
3907	1	1.12162818914632	135	-2.899088683493
3912	10	1.03360466376875	55	-7.29700395393545
3913	10	1.03772821919662	57	-7.1826628072787
3914	1000	1.01147056259177	32	-7.88525857034467
3917	100	1.04128473565388	55	-7.19526649633036
3920	10	1.03630109007868	46	-7.41800672427881
3921	1000	1.05553337564281	62	-6.91535624074001
3924	100	1.0092867226857	18	-7.9741664412172
3930	10	1.10435639524594	98	-5.72868732381244
3932	1000	1.00357396458847	5	-8.02236532303388
3933	10	1.02695710757292	24	-7.83035721944205
3934	1	1.15041008775704	112	-3.35715972538885
3936	1000	1.08148917147927	73	-6.79024611052827
3937	10	1.17152669264539	117	-2.07594814607362
3939	1	1.02716003447988	20	-7.88033599370437
3940	1	1.03574835256399	25	-7.79140935755189
3945	10	1.14374212377268	101	-3.84399481461321
3946	1000	1.17994584115023	113	-1.49414719628625
3949	1	1.00779114187928	4	-8.02005858761223
3950	1000	1.02413890527455	15	-7.94431545687579
3951	1	1.02209907491768	14	-7.95656035784682
3953	1000	1.04397049102765	39	-7.71001036767188
3954	10	1.07177145599405	72	-6.95347127659687
3956	1000	1.02493396180598	19	-7.92740492257252
3957	10	1.08489221848972	78	-6.19358725105618
3961	1000	1.14601970273857	95	-2.76278745390743
3963	10	1.03270253607308	42	-7.752108556409
3966	1000	1.04702421558301	59	-7.28853180097097
3967	1	1.0102452366822	9	-8.00709647106795
3968	100	1.04448483084234	57	-7.31902448770519
3971	1000	1.04161893670657	54	-7.35846111261361
3972	1	1.10351275833122	74	-4.8932295966688
3974	10	1.13219413390142	81	-3.62471983237093
3977	1	1.13970475793869	79	-3.48651289758068
3981	1	1.04415313288257	48	-7.29023468921038
3982	100	1.0181698256505	29	-7.88153514084847
3984	10	1.15593108112327	76	-3.38596655556388
3986	1	1.11868860296264	63	-4.95084319481515
3988	10	1.17013044603784	75	-3.28205230818893
3990	1	1.23059900058077	99	-1.38114126736424
3992	100	1.00980922393681	14	-7.98901631153142
3995	10	1.04131269106631	33	-7.56038652846181
3998	1000	1.07520656521572	39	-6.9178188565231
3999	10	1.12961556255503	49	-5.62941506233918
4000	100	1.00544815231126	5	-8.01997137841435
4001	10	1.03297767662568	24	-7.77178023622159
4003	1	1.07742916490582	34	-7.0597978602725
4004	10	1.07450698737302	32	-7.15495112087449
4006	10	1.01614794114173	12	-7.97281484827356
4007	1	1.3786892645321	138	-0.0180299006507214
4010	10	1.03225626232152	16	-7.87360631825088
4012	1000	1.1430175578907	36	-6.39634274892717
4014	1000	1.03172921436163	12	-7.90969779592238
4015	10	1.11093316551226	26	-7.09162901180357
4016	1000	1.01907816988159	7	-7.98955193994399
4017	1000	1.03124559604875	10	-7.94006300735555
4018	10	1.0394753511198	11	-7.89816615864091
4022	1000	1.1818596821881	34	-6.67941430321031
4023	10	1.11573114003658	19	-7.44026471637489
4025	1000	1.0242804743609	4	-8.0037492079318
4027	1000	1.03734457186311	5	-7.98220570390528
4028	1	1.03066928381417	3	-8.00126774290111
4030	10	1.03826530855261	4	-7.9904747300482
4031	1000	1.0383736025116	4	-7.993148932106
4032	10	1.04440246151224	5	-7.97782593396557
4033	10	1.11240084109588	21	-7.64094389138301
4037	1000	1.0140590361658	1	-8.02498171955803
4038	100	1.16639458533167	102	-3.92950069332839
4042	10	1.10969975573707	88	-5.05092304304203
4044	10	1.11312703285903	95	-4.26878715409899
4046	10	1.01065180574744	5	-8.01563215517806
4047	10	1.01332917729684	10	-8.00357955964538
4049	1	1.00612022186798	5	-8.02033115291186
4058	10	1.14011009145198	118	-2.62344787739741
4060	100	1.01248416913104	41	-7.80075611373523
4062	100	1.04109625017618	53	-6.88552286078304
4063	1	1.02131202104625	44	-7.55630606049299
4064	1	1.12488140167346	96	-3.8187977267453
4065	1	1.06255774564034	58	-6.24465754753024
4066	100	1.01867366913511	39	-7.65546916865761
4069	1	1.0163419432849	35	-7.75932996047571
4070	1000	1.23527063581962	158	-0.0637160042363236
4071	1	1.0161929430998	32	-7.77717709344644
4072	10	1.05029367635001	44	-6.95204397888781
4073	1	1.16751208047111	112	-3.37892562113561
4074	10	1.16113020425885	106	-3.73892402634304
4075	100	1.01266946502137	25	-7.88442950694494
4076	100	1.15443881481025	96	-4.23044182964766
4078	100	1.00853180360777	19	-7.96401312328235
4079	100	1.12234445199781	64	-5.52731709149718
4082	1000	1.14673578937204	76	-5.23609955026237
4086	100	1.16435267043892	82	-5.30531292839643
4087	1000	1.0015399268584	1	-8.0261574220938
4088	10	1.02240388086652	15	-7.90856370791494
4089	100	1.03813795494527	19	-7.77114790158588
4091	100	1.02735970029294	13	-7.90826841529663
4092	10	1.1293634909061	44	-6.65275114807135
4094	10	1.18320727159391	88	-5.82265220262907
4097	10	1.09970641071665	26	-7.38052887587442
4098	1	1.01641570617737	4	-8.00929220129464
4102	1	1.0584441974637	12	-7.85537759726809
4104	1000	1.08546377640561	21	-7.68018769859857
4109	10	1.11058097837013	80	-6.91181417697932
4110	1	1.12524776035287	95	-5.76896461568531
4111	1	1.16154830919987	123	-3.15598498462255
4114	1000	1.02789755188971	10	-7.97348017050868
4115	1	1.1580833027371	136	-1.86078417554683
4116	1000	1.01270205447732	4	-8.01625198126732
4118	10	1.11596812546888	114	-3.712616986629
4123	1000	1.08372325867214	96	-4.99502764914191
4125	1000	1.00951693853409	18	-7.9985996042963
4126	10	1.07097659730077	87	-5.57170646459459
4127	100	1.08413586722078	95	-4.8918710797442
4129	10	1.01392616955169	42	-7.86054033332891
4130	1	1.15764583120027	142	-1.01707320536831
4137	1000	1.0959434464932	92	-4.77099738162804
4139	1	1.08795357336987	84	-5.23465242923761
4140	10	1.01778345224805	39	-7.75439303443566
4141	1000	1.02004299067332	40	-7.70683047559594
4142	10	1.07872284023975	74	-5.80187363535989
4143	10	1.08115663701416	74	-5.75695422937221
4146	1	1.1396564587708	106	-3.65617694278575
4152	1000	1.2050017747753	142	-1.34276429025607
4153	1	1.0533196401852	45	-7.14597903274588
4156	10	1.20157036701906	132	-2.10596215989343
4158	1	1.06586215227548	45	-7.0430545296945
4159	100	1.06381012242344	43	-7.13774718206514
4160	10	1.01495481345691	16	-7.95434990525296
4163	100	1.07350143223188	42	-7.09821867638354
4164	1000	1.07939722951924	44	-7.01765086297977
4165	10	1.24614246233417	152	-0.906565918452609
4166	10	1.08840762208164	47	-6.91078217115037
4167	1000	1.0722700527552	38	-7.26476473334212
4172	100	1.00315892013447	1	-8.02570308658838
4173	10	1.0940611921154	44	-7.0775714207839
4175	1000	1.0161318300756	7	-7.99866501432504
4176	100	1.0762455074921	34	-7.43422204445628
4178	100	1.0128910621022	4	-8.01394623424958
4179	1	1.23794499695676	145	-1.72723785297181
4183	1000	1.01857720286065	6	-7.9995894675847
4187	10	1.03974571969716	17	-7.88259373757622
4190	1000	1.13489936020228	90	-5.65729675073731
4191	1	1.10073122279043	64	-6.76301146805656
4192	1	1.17381314849994	126	-3.69540936092725
4195	10	1.20485167454473	143	-1.61228214784338
4196	1000	1.06200060399479	41	-7.49421548605376
4198	1	1.0662003007989	47	-7.36264728980693
4199	10	1.21478385101919	151	-0.405975220647284
4201	1	1.01009749928592	5	-8.014412922825
4206	100	1.01217970560752	7	-8.0061841291994
4207	10	1.14175875927385	115	-4.44012238182037
4211	100	1.12045237860021	103	-5.3073349757712
4212	10	1.05343692010988	43	-7.48003786968117
4213	10	1.06539795246226	54	-7.18041529219872
4214	1000	1.04095391397149	34	-7.69408804760847
4215	100	1.02436222965238	19	-7.92067756371824
4216	10	1.04473377473641	37	-7.62194659624304
4217	10	1.06053875854426	50	-7.2853242107124
4218	1000	1.0530132989031	44	-7.4599500328397
4220	1	1.06465840982133	54	-7.17822733720955
4222	1	1.03416767949016	28	-7.78461222458887
4228	100	1.09868077776639	87	-6.13912837700774
4229	10	1.00475347404513	3	-8.02364163711668
4231	1	1.04268435533423	35	-7.66579501223796
4234	100	1.00604255909355	3	-8.02203789943911
4235	1000	1.03171840568864	25	-7.83266065579436
4236	1000	1.06167642923041	55	-7.30313488460747
4238	1000	1.00915009093236	6	-8.01178694654983
4240	1	1.08136918390481	75	-6.69367733076913
4241	1000	1.11138080128767	89	-5.32214237010239
4242	10	1.05099467784765	47	-7.52254051995182
4247	100	1.08070903204302	72	-6.57854186239713
4249	10	1.17726975087604	123	-1.56989395584995
4252	100	1.11394765891715	85	-4.87921116506736
4257	1	1.15265875702339	104	-2.96388835525913
4260	100	1.15399436360535	104	-2.9270226287336
4262	1000	1.03207045262798	40	-7.73938647283628
4264	1000	1.05643520668579	55	-7.02601049313457
4269	10	1.0363700636805	42	-7.58328429884029
4272	1	1.17018295169528	108	-2.92536156002846
4275	100	1.13798310234381	82	-4.39044939905029
4276	1	1.02929891159525	33	-7.71849123062809
4279	1	1.01157477527482	17	-7.97720439309117
4281	10	1.26655308867843	151	-0.0330619771893469
4283	1000	1.1025269044555	54	-6.05940510275842
4286	1000	1.14519175424472	71	-5.1207703559944
4290	10	1.00933351481454	9	-8.00455223140718
4291	100	1.01492385449708	13	-7.97299627648073
4294	1	1.04689896072194	23	-7.66422457668689
4295	10	1.09390720571524	36	-6.97384374927238
4297	1	1.00923917285219	6	-8.01241326050999
4298	1	1.05541116468276	22	-7.65487493499043
4300	10	1.18798729468329	89	-5.46182297163136
4306	1000	1.02901295886272	8	-7.96728652163673
4307	100	1.15407903178122	64	-6.62042132867471
4309	10	1.14766692189246	65	-6.77733629352459
4310	1000	1.02928188293167	6	-7.98126521673052
4311	1	1.07265108375767	17	-7.73764475971594
4312	1	1.1295553325903	58	-7.08312133555706
4313	10	1.03726195877797	8	-7.9580876582793
4314	10	1.01888095685935	3	-8.01211492612925
4317	100	1.0464674445225	11	-7.91868466993752
4323	1	1.02814870006453	9	-7.97596534959843
4324	100	1.03988112259632	23	-7.88824398438784
4326	10	1.02925490952333	18	-7.93869029342115
4327	10	1.16297184623914	134	-1.41039047734695
4329	100	1.0650803507704	77	-6.48427101576337
4337	10	1.13808523791385	121	-2.29373167430004
4338	10	1.02517845029095	52	-7.57582958887062
4343	1	1.06151423565125	70	-6.17305982867462
4344	10	1.13275776402205	110	-3.02102617152118
4346	10	1.11075024307851	92	-4.20992290426719
4347	1	1.14416679203491	113	-2.76748699511739
4352	10	1.13804103772596	101	-3.60033646655881
4353	10	1.02026545501912	36	-7.73329373649208
4354	100	1.11997912442765	86	-4.51571562009612
4355	100	1.17231686515828	117	-2.47317447052595
4356	1	1.05358597656077	50	-6.92698889413459
4359	10	1.07393697866366	54	-6.51126287563875
4361	100	1.12804615694987	79	-4.91745523990729
4364	10	1.02602720097674	27	-7.77509443749926
4365	100	1.25711625405451	143	-0.166205724239063
4368	10	1.09469439307226	51	-6.4889556462663
4369	1000	1.02605693463156	22	-7.8431024816131
4370	10	1.04729766616978	30	-7.55227567477449
4371	1	1.06420413988227	35	-7.29131665107556
4372	1000	1.09279721372828	45	-6.77343346946756
4373	100	1.03767646647762	23	-7.7584883786259
4378	10	1.16828834012697	83	-5.35758588628131
4379	10	1.01632301999672	8	-7.9909036343643
4381	1000	1.24206262957285	118	-2.71347260226104
4386	1	1.08510622199016	30	-7.41568945442644
4387	1	1.12169347354962	49	-6.84333021344616
4388	10	1.21185408335337	104	-3.98273446151923
4389	10	1.05204750233393	17	-7.81032001742552
4390	1000	1.07591637474472	26	-7.57369608615733
4391	1	1.15319776411895	78	-6.16937700002107
4392	10	1.09114561173449	34	-7.39045293522231
4393	1	1.06952355043842	24	-7.66485975596174
4394	1	1.15480800609412	83	-5.9216516829822
4397	1	1.07182273851182	28	-7.62615646816187
4398	100	1.07298918462681	30	-7.60880012779522
4400	1	1.07465896047449	35	-7.55555541305744
4402	1000	1.15361863862373	92	-4.64646910095735
4405	10	1.10453916605697	72	-6.43988518511967
4406	1000	1.0448803475014	23	-7.83292764980444
4407	10	1.01876890085991	7	-7.99762134284046
4408	1	1.12712503332661	85	-5.02193123367674
4409	100	1.0093110303743	3	-8.02097580387573
4411	1	1.01997720006812	10	-7.98287491558227
4412	10	1.01636401765782	8	-7.99787686975578
4413	10	1.13455247667311	96	-4.08563093036874
4416	100	1.18942003060903	138	-1.39837158116062
4418	100	1.05864573082013	56	-6.96725625203292
4421	1	1.143524343482	107	-3.52479652648099
4422	1000	1.00877551415238	9	-8.01175358097084
4423	10	1.03583637754643	44	-7.5153997522798
4424	100	1.01520522091013	26	-7.94378169561224
4427	10	1.02840052560262	38	-7.66477952577017
4429	10	1.09388864488787	66	-5.70983013354773
4430	100	1.23368442361293	161	-0.0964634334785216
4431	1000	1.13020461248043	89	-4.60640472219854
4436	1000	1.01811183387666	25	-7.86655954113991
4443	1000	1.09478362918912	47	-6.56689563451051
4444	1000	1.0557417404333	31	-7.39299964493575
4445	100	1.08012069231121	39	-6.98737865974493
4448	100	1.13511067892996	65	-6.07657033168065
4449	100	1.10799598608619	45	-6.71555681304967
